evidence_class,active_or_historical,dataset,method,model,artifact_role,relative_path,bytes,sha256,authenticated,authentication_reference,notes
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.final_selected_features.csv,1120,d6edf3ac0b64cb700ed47979dc365ffdde680961f40452012e707ac18f4d460e,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.intermediate_features.csv,4431,1b1cac4b921e30cde3015165743217fcd7167cec9f0642070a638b4c6c1ac02f,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k20-s42.combination_result.json,135599,b2c23040d5b73583888d8b37ba3b27be5ac1bef39257fd19318f6d96fb4292a9,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k20-s42.final_selected_features.csv,499,ad4c1e871c9422ca3740ebe1431f301b666d8cd5f2bc116b636d95d61be21caf,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k20-s42.intermediate_features.csv,5381,bc1fa7510c37db3e86f9a7f3bc309d9657fe97512f9d18344dbf42ac3a39eef6,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k40-s42.combination_result.json,135915,9512f249c6ba8aaa9cb00f1fb0a91b21b783cbfc1387583e106a9dc74c1cc5f6,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k40-s42.final_selected_features.csv,1070,da4653f77563f37451cbade4a82047b410aec3598c2b852d8b7755af863ff4fc,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k40-s42.intermediate_features.csv,5381,bc1fa7510c37db3e86f9a7f3bc309d9657fe97512f9d18344dbf42ac3a39eef6,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-2-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k20-s42.combination_result.json,137113,715f53f86f86df8c4251962fd506fd7f68aa71c810d603f3befcb931a3bb5c39,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k20-s42.final_selected_features.csv,513,21764b0ce800b767f192084e49829aa4a95db5d2f03a11adab93dc3bf23c7bc9,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k20-s42.intermediate_features.csv,5967,3a2c0b0b283e11c1a10191737eae62bf7c7ceca7f1eb6bb7cd7e51ac7a54b87e,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k40-s42.combination_result.json,137392,5c40bf4b032f96729bcd49e2e4504138ad9c42d0e5026d5740addf9e71e4a581,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k40-s42.final_selected_features.csv,1049,95cd0d4ba7b760e40499f6b10c3d03db0403497be869a4004142eb55d13aeb62,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k40-s42.intermediate_features.csv,5967,3a2c0b0b283e11c1a10191737eae62bf7c7ceca7f1eb6bb7cd7e51ac7a54b87e,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-3-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k20-s42.combination_result.json,138200,59be03f8f2cd83d62076b99a367fd5887a121b7d56acbb4912983dbc285b4c7e,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k20-s42.final_selected_features.csv,519,93c1b6dcefbb1a5e6eac26ec8e01b315a3292d4658405562bbeaaa494a8a4ee7,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k20-s42.intermediate_features.csv,6313,bb8efe685074497b7f070c0b62433b9890a3589191400ca14ce117dcfcdc2404,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k40-s42.combination_result.json,138237,4f9ce1c47ebdf0583620e6affb1095e4b4d25b450c5e5cdfa0e31d0166cc0f5d,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k40-s42.final_selected_features.csv,1030,d996589bbee6660af4d0e13107bc445bf2344613202bc7d5e79f5e141c2fd7dd,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k40-s42.intermediate_features.csv,6313,bb8efe685074497b7f070c0b62433b9890a3589191400ca14ce117dcfcdc2404,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-4-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k20-s42.combination_result.json,139440,e5fe3f9e5bb6d0506654f1db6553b12306f03bd70ff373e637d3537405c0460a,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k20-s42.final_selected_features.csv,536,9ff1a6b78951438e5151924565c0c63b56a0823f4f7137cf99499ebf73f91f26,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k20-s42.intermediate_features.csv,6801,f93f0baa9dba8207ad0afad1cedaf6d6528e897c8e8d4d05fcf24d725a898594,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k20-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k40-s42.combination_result.json,139706,cbe9f300ba4ff78a9fa601200186f0b3486794457f18647068b2704bc6c5a137,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k40-s42.final_selected_features.csv,1058,ce55da3ff7e8ee2923435a3d56132c95895d375a710cf9c5d51642881d1bcb9e,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k40-s42.intermediate_features.csv,6801,f93f0baa9dba8207ad0afad1cedaf6d6528e897c8e8d4d05fcf24d725a898594,True,results/selector_combinations_v1/dev/selections/scv1-lendingclub_v2-fold-5-boruta-then-rfe-catboost-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,evaluation_state,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.json,7974,3b2e4581d2d2078b433f9369794e07d6a4058715d0b2b15df6fe43c9c2159e4c,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,evaluation_state,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.json,7972,6dcbbb418c89249af34eccc645804436499e6f34629961fd7b1a27014fa9dddc,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,evaluation_state,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.json,7977,e6bb91290e8c3aab204910426841ab01627273a8b6a2a0a0fbc26affcefb531f,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,evaluation_state,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.json,7972,a58724e583adbf15704d20d3f414ded0ae406070ea44fb2355fa194d222384c9,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,evaluation_state,results/selector_combinations_v1/dev/evaluations/scv1-dev-120-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-5-k40-s42.json,7973,8cc6c35b1bd2382d5bdb4a56e37ea22a5a628755045b2ea8a4da32304d390dfa,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-120-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-5-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.dev_metrics.json,637,7fdbae66d86b4d19da3be94602a07f1c8f4a5145096399221c943a1f6a799cf1,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.dev_predictions.csv,18656130,80d653bb21f244d44ca43dc4a38f820ff5efa9af871fefc9bd57e83474119eae,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.final_model_configuration.json,1945,c7b159ca00c3fdfba3055ada1bc1474771a8dad3c6959058d127d0fc1b5714fa,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-1-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.dev_metrics.json,638,7975d4ce15ebc8afe37daf402589b6907609f3d0713f108033fa918d88785231,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.dev_predictions.csv,14068489,ce8e9f73c3416aac98fe0e81cb82bc1ffd92233ab7bd31da398e6411c41ae7f9,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.final_model_configuration.json,1945,d44459866f342e8cfaddae50284fce454b9e11d2fff74064338298422ff91567,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-048-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-2-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.dev_metrics.json,639,662dd44abc1a0e442e0e77c05b9538ae2caaa0637ffc8842bc6c9356599822eb,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.dev_predictions.csv,20733640,bb113873fc88883d70af68b525f771a72aef2aaaf5c7e61a1937be2dd6887756,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.final_model_configuration.json,1945,dfa1a5be91666660559329a6d667aba3c46222ff4382601c9dfbf1ef9d826fd7,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-072-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-3-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.dev_metrics.json,637,a7428b29ac2b7c90ec71dbac5aa7d2171fdb6ff34717926315abc5e2c82d9edf,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.dev_predictions.csv,16301205,425dbd941ede202c9b4d3bb9319c17ac7548e062c319eeb4a8c84c88223035cf,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.final_model_configuration.json,1945,b1a8fccbb04ff7b82d94bef832ceb0b134ebd30256c2ebc4aa8729fe8455a775,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-096-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-4-k40-s42.json,
combination_dev,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/dev/evaluations/scv1-dev-120-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-5-k40-s42.dev_metrics.json,637,f95209b9b75502c57bb40c6c987e80fb9b22b6748d12de4f65949d411b5c264f,True,results/selector_combinations_v1/dev/evaluations/scv1-dev-120-lendingclub_v2-boruta-then-rfe-catboost-catboost-fold-5-k40-s42.json,
